c49359d6-de58-11eb-837f-000c29f1d0a8,1,0,"740 5-дв.",3,1,1
c49359d7-de58-11eb-837f-000c29f1d0a8,1,0,"S60 CC",3,1,1
c49359d8-de58-11eb-837f-000c29f1d0a8,1,0,S70,3,1,1
c49359d9-de58-11eb-837f-000c29f1d0a8,1,0,"V60 CC",3,1,1
c49359da-de58-11eb-837f-000c29f1d0a8,1,0,"V40 CC",3,1,1
c49359db-de58-11eb-837f-000c29f1d0a8,1,0,V70,3,1,1
c49359dc-de58-11eb-837f-000c29f1d0a8,1,0,"XC60 D5",3,1,1
c49359dd-de58-11eb-837f-000c29f1d0a8,1,0,V40CC,3,1,
c49359de-de58-11eb-837f-000c29f1d0a8,1,0,V60CC,3,1,
c49359df-de58-11eb-837f-000c29f1d0a8,1,0,"240 4-дв.",3,1,1
c49359e0-de58-11eb-837f-000c29f1d0a8,1,0,"240 5-дв.",3,1,1
c49359e1-de58-11eb-837f-000c29f1d0a8,1,0,"260 4-дв.",3,1,1
c49359e2-de58-11eb-837f-000c29f1d0a8,1,0,"260 5-дв.",3,1,1
c49359e3-de58-11eb-837f-000c29f1d0a8,1,0,"440 5-дв.",3,1,1
c49359e4-de58-11eb-837f-000c29f1d0a8,1,0,"460 4-дв.",3,1,1
c49359e5-de58-11eb-837f-000c29f1d0a8,1,0,"760 4-дв.",3,1,1
c49359e6-de58-11eb-837f-000c29f1d0a8,1,0,"760 5-дв.",3,1,1
c49359e7-de58-11eb-837f-000c29f1d0a8,1,0,"780 купе",3,1,1
c49359e8-de58-11eb-837f-000c29f1d0a8,1,0,"850 4-дв.",3,1,1
c49359e9-de58-11eb-837f-000c29f1d0a8,1,0,"850 5-дв.",3,1,1
c49359ea-de58-11eb-837f-000c29f1d0a8,1,0,"940 4-дв.",3,1,1
c49359eb-de58-11eb-837f-000c29f1d0a8,1,0,"940 5-дв.",3,1,1
c49359ec-de58-11eb-837f-000c29f1d0a8,1,0,960ваг/V90,3,1,1
c49359ed-de58-11eb-837f-000c29f1d0a8,1,0,960сед/S90,3,1,1
c49359ee-de58-11eb-837f-000c29f1d0a8,1,0,1XC60,3,1,1
c49359ef-de58-11eb-837f-000c29f1d0a8,1,0,1XC90,3,1,1
c49359f0-de58-11eb-837f-000c29f1d0a8,1,0,1ХС40,3,1,1
